morph_id,morph,position,in_cells,in_forms,language_id
komnungthangtampakM11,k a,pre,1.sg.fut.aff; 1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 1.sg.nfut.aff; 1.sg.nfut.aff; 1.pl.excl.nfut.aff; 1.pl.incl.nfut.aff; 1.sg.2.sg.nfut.aff; 1.sg.2.sg.nfut.aff; 1.sg.2.pl.nfut.aff; 1.sg.2.pl.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.sg.3.sg.nfut.aff; 1.sg.3.sg.nfut.aff; 1.sg.3.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.sg.nfut.aff; 2.pl.nfut.aff; 3.sg.nfut.aff; 3.pl.nfut.aff,komnungthangtampak009; komnungthangtampak010; komnungthangtampak011; komnungthangtampak012; komnungthangtampak013; komnungthangtampak015; komnungthangtampak016; komnungthangtampak017; komnungthangtampak018; komnungthangtampak019; komnungthangtampak020; komnungthangtampak021; komnungthangtampak022; komnungthangtampak023; komnungthangtampak024; komnungthangtampak025; komnungthangtampak026; komnungthangtampak027; komnungthangtampak028; komnungthangtampak029; komnungthangtampak030; komnungthangtampak032; komnungthangtampak033; komnungthangtampak036; komnungthangtampak037; komnungthangtampak038; komnungthangtampak060; komnungthangtampak061; komnungthangtampak171; komnungthangtampak172; komnungthangtampak173; komnungthangtampak174; komnungthangtampak175; komnungthangtampak176; komnungthangtampak177; komnungthangtampak178; komnungthangtampak179; komnungthangtampak180; komnungthangtampak181; komnungthangtampak182; komnungthangtampak183; komnungthangtampak184; komnungthangtampak185; komnungthangtampak186; komnungthangtampak187; komnungthangtampak188; komnungthangtampak190; komnungthangtampak191; komnungthangtampak192; komnungthangtampak194; komnungthangtampak195; komnungthangtampak209; komnungthangtampak210,komnungthangtampak
komnungthangtampakM12,k ei,free,1.sg; 1.pl.excl,komnungthangtampak001; komnungthangtampak002,komnungthangtampak
komnungthangtampakM13,m,post,1.sg.fut.neg; 1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.excl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.sg.nfut.neg; 1.pl.excl.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg; 1.sg.3.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg,komnungthangtampak094; komnungthangtampak095; komnungthangtampak096; komnungthangtampak097; komnungthangtampak100; komnungthangtampak101; komnungthangtampak102; komnungthangtampak103; komnungthangtampak105; komnungthangtampak106; komnungthangtampak107; komnungthangtampak109; komnungthangtampak112; komnungthangtampak113; komnungthangtampak114; komnungthangtampak116; komnungthangtampak122; komnungthangtampak241; komnungthangtampak243; komnungthangtampak245; komnungthangtampak246; komnungthangtampak247; komnungthangtampak249; komnungthangtampak250; komnungthangtampak251; komnungthangtampak253; komnungthangtampak255; komnungthangtampak256; komnungthangtampak257; komnungthangtampak258; komnungthangtampak260; komnungthangtampak265,komnungthangtampak
komnungthangtampakM14,m a,free,3.sg; 3.pl,komnungthangtampak006; komnungthangtampak007,komnungthangtampak
komnungthangtampakM15,m a k,post,1.pl.incl.fut.neg; 1.pl.incl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 3.pl.3.pl.fut.neg; 1.pl.excl.nfut.neg; 1.pl.incl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 2.sg.nfut.neg; 2.pl.nfut.neg; 2.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.nfut.neg; 3.pl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.sg.3.sg.nfut.neg; 3.sg.3.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,komnungthangtampak098; komnungthangtampak099; komnungthangtampak108; komnungthangtampak110; komnungthangtampak111; komnungthangtampak115; komnungthangtampak117; komnungthangtampak118; komnungthangtampak121; komnungthangtampak123; komnungthangtampak124; komnungthangtampak125; komnungthangtampak126; komnungthangtampak127; komnungthangtampak128; komnungthangtampak129; komnungthangtampak130; komnungthangtampak131; komnungthangtampak132; komnungthangtampak133; komnungthangtampak134; komnungthangtampak135; komnungthangtampak136; komnungthangtampak137; komnungthangtampak138; komnungthangtampak139; komnungthangtampak140; komnungthangtampak141; komnungthangtampak142; komnungthangtampak143; komnungthangtampak144; komnungthangtampak145; komnungthangtampak146; komnungthangtampak147; komnungthangtampak148; komnungthangtampak149; komnungthangtampak150; komnungthangtampak151; komnungthangtampak152; komnungthangtampak153; komnungthangtampak154; komnungthangtampak155; komnungthangtampak156; komnungthangtampak157; komnungthangtampak158; komnungthangtampak160; komnungthangtampak161; komnungthangtampak162; komnungthangtampak163; komnungthangtampak164; komnungthangtampak165; komnungthangtampak166; komnungthangtampak167; komnungthangtampak168; komnungthangtampak169; komnungthangtampak170; komnungthangtampak242; komnungthangtampak244; komnungthangtampak248; komnungthangtampak252; komnungthangtampak254; komnungthangtampak259; komnungthangtampak261; komnungthangtampak262; komnungthangtampak263; komnungthangtampak264; komnungthangtampak266; komnungthangtampak267; komnungthangtampak268; komnungthangtampak269; komnungthangtampak270; komnungthangtampak271; komnungthangtampak272; komnungthangtampak273; komnungthangtampak274; komnungthangtampak275; komnungthangtampak276; komnungthangtampak277; komnungthangtampak278; komnungthangtampak279; komnungthangtampak280; komnungthangtampak281; komnungthangtampak282; komnungthangtampak283; komnungthangtampak284; komnungthangtampak285; komnungthangtampak286; komnungthangtampak287; komnungthangtampak288; komnungthangtampak289; komnungthangtampak290; komnungthangtampak291; komnungthangtampak292; komnungthangtampak293; komnungthangtampak294; komnungthangtampak295; komnungthangtampak296; komnungthangtampak297; komnungthangtampak298; komnungthangtampak299; komnungthangtampak300,komnungthangtampak
komnungthangtampakM16,m ai,post,3.sg.2.pl.fut.neg,komnungthangtampak159,komnungthangtampak
komnungthangtampakM17,m e,post,1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 3.sg.1.pl.incl.nfut.aff; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.pl.nfut.neg,komnungthangtampak117; komnungthangtampak121; komnungthangtampak216; komnungthangtampak262; komnungthangtampak266,komnungthangtampak
komnungthangtampakM18,m i,post,1.pl.incl.fut.aff; 1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 1.pl.incl.fut.neg; 1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 1.pl.incl.nfut.neg; 1.pl.incl.3.sg.nfut.neg,komnungthangtampak013; komnungthangtampak014; komnungthangtampak074; komnungthangtampak098; komnungthangtampak099; komnungthangtampak118; komnungthangtampak174; komnungthangtampak215; komnungthangtampak224; komnungthangtampak225; komnungthangtampak244; komnungthangtampak263,komnungthangtampak
komnungthangtampakM19,m u,post,1.sg.2.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg,komnungthangtampak104; komnungthangtampak119; komnungthangtampak120,komnungthangtampak
komnungthangtampakM20,n,free,3.pl,komnungthangtampak007,komnungthangtampak
